  -5.000E-03   3.715E-03   2.678E+06   0.000E+00
  -4.922E-03   3.714E-03   1.282E+07  -9.398E+06
  -4.897E-03   3.711E-03   4.854E+06   0.000E+00
  -4.870E-03   3.709E-03   1.798E+05   0.000E+00
   4.051E-03   3.429E-03   1.658E+06  -1.122E+06
  -4.737E-03   3.691E-03   2.527E+06   0.000E+00
   3.592E-03   3.176E-03  -3.217E+05  -5.524E+06
  -4.061E-03   3.415E-03  -1.089E+05   0.000E+00
  -3.482E-03   3.117E-03   1.868E+06   6.710E+06
  -2.446E-03   2.498E-03   1.004E+07   3.423E+06
  -4.366E-05   1.318E-03   1.329E+07   1.113E+06
   3.200E-03   3.038E-03  -4.385E+06   0.000E+00
  -3.347E-03   3.075E-03   1.123E+07   0.000E+00
   2.874E-03   2.794E-03  -2.102E+07  -1.064E+08
  -2.881E-03   2.792E-03   1.181E+07   2.327E+07
   3.996E-03   3.400E-03   1.542E+06  -1.459E+06
  -2.923E-03   2.836E-03   4.528E+06   2.549E+07
  -2.786E-03   2.711E-03   6.428E+07  -1.088E+08
  -2.735E-03   2.694E-03   9.086E+06   5.392E+07
  -2.694E-03   2.680E-03   1.785E+07  -2.541E+07
  -2.658E-03   2.668E-03   5.178E+07   0.000E+00
  -2.644E-03   2.666E-03   2.274E+07   0.000E+00
  -2.612E-03   2.647E-03  -2.688E+06   6.059E+07
  -2.532E-03   2.595E-03   2.868E+07   4.020E+07
  -2.501E-03   2.572E-03   1.617E+07   6.489E+06
  -2.481E-03   2.552E-03   7.549E+06  -2.118E+06
  -2.459E-03   2.526E-03   9.090E+06   5.928E+06
  -2.434E-03   2.470E-03   1.387E+07   3.667E+06
  -2.430E-03   2.461E-03   1.004E+07  -1.018E+07
  -2.413E-03   2.439E-03   2.134E+07  -5.295E+06
  -2.390E-03   2.415E-03   3.448E+07  -4.347E+07
  -2.379E-03   2.396E-03   3.183E+07   0.000E+00
  -2.365E-03   2.384E-03  -1.987E+07   5.022E+07
  -2.353E-03   2.371E-03  -4.683E+06   9.950E+06
  -2.338E-03   2.355E-03  -4.043E+06   9.658E+06
  -2.325E-03   2.333E-03  -3.109E+06   6.072E+06
  -2.313E-03   2.310E-03   1.153E+06  -1.118E+06
  -2.296E-03   2.282E-03   3.184E+06   0.000E+00
  -2.284E-03   2.264E-03  -1.079E+06   6.375E+06
  -2.272E-03   2.242E-03   1.001E+07   4.383E+06
  -2.261E-03   2.220E-03   1.736E+07  -1.604E+07
  -2.244E-03   2.193E-03   2.344E+06   0.000E+00
  -2.231E-03   2.169E-03  -2.660E+06   0.000E+00
  -2.216E-03   2.147E-03   1.258E+07   0.000E+00
  -2.199E-03   2.125E-03   1.992E+07   0.000E+00
  -2.183E-03   2.102E-03   2.064E+07   0.000E+00
  -2.167E-03   2.080E-03   2.193E+07   0.000E+00
  -2.151E-03   2.055E-03   2.408E+07   0.000E+00
  -2.135E-03   2.032E-03   3.294E+07   0.000E+00
  -2.116E-03   2.010E-03   1.959E+07   0.000E+00
  -2.089E-03   1.964E-03   2.094E+07   0.000E+00
  -2.069E-03   1.943E-03   1.152E+07   0.000E+00
  -2.036E-03   1.895E-03   1.835E+07   0.000E+00
  -2.014E-03   1.876E-03   1.144E+07   0.000E+00
  -1.974E-03   1.830E-03   1.621E+07   0.000E+00
  -1.953E-03   1.810E-03   1.770E+07   0.000E+00
  -1.924E-03   1.792E-03   1.239E+07   0.000E+00
  -1.898E-03   1.773E-03   1.235E+07   0.000E+00
  -1.869E-03   1.756E-03   1.154E+07   0.000E+00
  -1.838E-03   1.740E-03   9.908E+06   0.000E+00
  -1.804E-03   1.728E-03   6.315E+06   0.000E+00
  -1.765E-03   1.715E-03   3.101E+06   0.000E+00
  -1.726E-03   1.700E-03   3.765E+06   0.000E+00
  -1.683E-03   1.686E-03   2.558E+06   0.000E+00
  -1.636E-03   1.671E-03   2.017E+06   0.000E+00
  -1.587E-03   1.657E-03  -9.910E+05   8.204E+06
  -1.534E-03   1.641E-03   2.709E+05   8.286E+06
  -1.483E-03   1.623E-03   9.400E+05   3.818E+06
  -1.425E-03   1.607E-03   3.420E+06   5.731E+06
  -1.365E-03   1.589E-03   1.965E+05   4.350E+06
  -1.303E-03   1.574E-03  -3.012E+05   6.888E+06
  -1.238E-03   1.560E-03   1.107E+06   4.257E+06
  -1.171E-03   1.546E-03   3.038E+06   7.154E+06
  -1.098E-03   1.530E-03   2.924E+06   5.337E+06
  -1.020E-03   1.513E-03   3.278E+06   3.731E+06
  -9.408E-04   1.497E-03   7.644E+06   4.999E+06
  -8.539E-04   1.475E-03   6.087E+06   1.972E+06
  -7.694E-04   1.459E-03   6.081E+06   3.782E+06
  -6.834E-04   1.441E-03   7.949E+06   3.741E+06
  -5.959E-04   1.421E-03   8.513E+06   3.050E+06
  -5.102E-04   1.401E-03   8.434E+06   3.000E+06
  -4.250E-04   1.383E-03   8.918E+06   3.476E+06
  -3.424E-04   1.367E-03   1.022E+07   4.094E+06
  -2.582E-04   1.350E-03   1.273E+07   3.501E+06
  -1.709E-04   1.335E-03   1.339E+07   3.461E+06
  -8.547E-05   1.321E-03   1.324E+07   1.647E+06
  -1.736E-06   1.316E-03   1.357E+07   4.700E+05
   8.128E-05   1.315E-03   1.363E+07  -5.928E+05
   1.624E-04   1.318E-03   1.409E+07  -1.633E+06
   2.452E-04   1.327E-03   1.409E+07  -2.689E+06
   3.291E-04   1.342E-03   1.407E+07  -3.810E+06
   4.148E-04   1.358E-03   1.338E+07  -4.425E+06
   4.996E-04   1.372E-03   1.305E+07  -4.943E+06
   5.838E-04   1.387E-03   1.190E+07  -5.498E+06
