  -5.000E-03   3.715E-03   2.677E+06   0.000E+00
  -4.922E-03   3.714E-03   1.283E+07   4.714E+06
  -4.897E-03   3.711E-03  -4.837E+06   4.942E+06
  -4.870E-03   3.709E-03  -1.642E+05  -9.439E+05
   4.051E-03   3.429E-03   1.658E+06   5.608E+05
  -4.737E-03   3.691E-03  -2.528E+06   1.882E+06
   3.592E-03   3.176E-03  -3.211E+05   2.764E+06
  -4.061E-03   3.415E-03   1.092E+05   2.406E+05
  -3.482E-03   3.117E-03   1.868E+06  -3.356E+06
  -2.446E-03   2.498E-03   1.004E+07  -1.717E+06
  -4.366E-05   1.318E-03   1.329E+07  -5.569E+05
   3.200E-03   3.038E-03   4.385E+06  -4.594E+06
  -3.347E-03   3.075E-03  -1.108E+07  -6.861E+06
   2.874E-03   2.794E-03  -2.099E+07   5.315E+07
  -2.881E-03   2.792E-03   1.181E+07  -1.163E+07
   3.996E-03   3.400E-03   1.542E+06   7.292E+05
  -2.923E-03   2.836E-03   4.528E+06  -1.275E+07
  -2.786E-03   2.711E-03   6.430E+07   5.436E+07
  -2.735E-03   2.694E-03   9.072E+06  -2.697E+07
  -2.694E-03   2.680E-03   1.783E+07   1.271E+07
  -2.658E-03   2.668E-03  -5.179E+07   1.608E+07
  -2.644E-03   2.666E-03  -2.275E+07  -4.198E+07
  -2.612E-03   2.647E-03  -2.688E+06  -3.027E+07
  -2.532E-03   2.595E-03   2.868E+07  -2.010E+07
  -2.501E-03   2.572E-03   1.617E+07  -3.246E+06
  -2.481E-03   2.552E-03   7.551E+06   1.057E+06
  -2.459E-03   2.526E-03   9.091E+06  -2.969E+06
  -2.434E-03   2.470E-03   1.387E+07  -1.835E+06
  -2.430E-03   2.461E-03   1.004E+07   5.092E+06
  -2.413E-03   2.439E-03   2.137E+07   2.639E+06
  -2.390E-03   2.415E-03   3.449E+07   2.171E+07
  -2.379E-03   2.396E-03  -3.186E+07   5.754E+07
  -2.365E-03   2.384E-03  -1.982E+07  -2.497E+07
  -2.353E-03   2.371E-03  -4.653E+06  -4.891E+06
  -2.338E-03   2.355E-03  -4.009E+06  -4.762E+06
  -2.325E-03   2.333E-03  -3.110E+06  -3.033E+06
  -2.313E-03   2.310E-03   1.156E+06   5.584E+05
  -2.296E-03   2.282E-03  -3.181E+06   6.638E+06
  -2.284E-03   2.264E-03  -1.074E+06  -3.189E+06
  -2.272E-03   2.242E-03   1.001E+07  -2.195E+06
  -2.261E-03   2.220E-03   1.736E+07   8.017E+06
  -2.244E-03   2.193E-03  -2.350E+06   2.782E+07
  -2.231E-03   2.169E-03   2.660E+06   2.159E+07
  -2.216E-03   2.147E-03  -1.258E+07   3.691E+07
  -2.199E-03   2.125E-03  -1.991E+07   2.905E+07
  -2.183E-03   2.102E-03  -2.064E+07   2.716E+07
  -2.167E-03   2.080E-03  -2.193E+07   2.730E+07
  -2.151E-03   2.055E-03  -2.408E+07   2.894E+07
  -2.135E-03   2.032E-03  -3.294E+07   2.701E+07
  -2.116E-03   2.010E-03  -1.959E+07   1.181E+07
  -2.089E-03   1.964E-03  -2.094E+07   1.354E+07
  -2.069E-03   1.943E-03  -1.152E+07   7.323E+06
  -2.036E-03   1.895E-03  -1.834E+07   1.094E+07
  -2.014E-03   1.876E-03  -1.145E+07   5.430E+06
  -1.974E-03   1.830E-03  -1.621E+07   9.210E+06
  -1.953E-03   1.810E-03  -1.770E+07   5.094E+06
  -1.924E-03   1.792E-03  -1.239E+07  -2.390E+05
  -1.898E-03   1.773E-03  -1.235E+07   3.277E+04
  -1.869E-03   1.756E-03  -1.154E+07  -2.350E+06
  -1.838E-03   1.740E-03  -9.909E+06  -4.891E+06
  -1.804E-03   1.728E-03  -6.316E+06  -6.461E+06
  -1.765E-03   1.715E-03  -3.101E+06  -5.508E+06
  -1.726E-03   1.700E-03  -3.766E+06  -3.996E+06
  -1.683E-03   1.686E-03  -2.558E+06  -4.405E+06
  -1.636E-03   1.671E-03  -2.017E+06  -4.172E+06
  -1.587E-03   1.657E-03  -9.912E+05  -4.102E+06
  -1.534E-03   1.641E-03   2.705E+05  -4.143E+06
  -1.483E-03   1.623E-03   9.394E+05  -1.909E+06
  -1.425E-03   1.607E-03   3.420E+06  -2.865E+06
  -1.365E-03   1.589E-03   1.962E+05  -2.176E+06
  -1.303E-03   1.574E-03  -3.019E+05  -3.444E+06
  -1.238E-03   1.560E-03   1.107E+06  -2.128E+06
  -1.171E-03   1.546E-03   3.038E+06  -3.576E+06
  -1.098E-03   1.530E-03   2.924E+06  -2.669E+06
