           1          11  3.687256125573579E-003 -4.736337546636709E-003
           4          12  3.612625816357286E-003 -4.710552618998968E-003
           3          13  3.630823110707953E-003 -4.684568660149318E-003
           1          54  3.550966797825140E-003 -4.354953631302427E-003
           3          11  3.640702862921691E-003 -4.736786192953679E-003
           2          27  3.189736393228214E-003 -3.641715356446492E-003
           2          51  3.162839094881996E-003 -3.686171020986494E-003
           2          34  3.152685680255764E-003 -3.675216840410132E-003
           3          57  3.135940268761436E-003 -3.650228165958490E-003
           1          29  3.169544108550523E-003 -3.612966875314596E-003
           4          59  3.093089900779217E-003 -3.621723178505245E-003
           3          89  3.099968636606390E-003 -3.591907130375283E-003
           2         318  3.141761157839991E-003 -3.577917286492022E-003
           1          42  3.129342311167126E-003 -3.628989792316105E-003
           4          28  3.092088713709778E-003 -3.514966347698587E-003
           1          59  3.068291589993305E-003 -3.567342709386590E-003
           1         310  3.057872758836289E-003 -3.549154617484180E-003
           3          26  3.048389046253880E-003 -3.520555584794264E-003
           1          38  3.073537546421630E-003 -3.489358528712393E-003
           3         316  3.006831341726133E-003 -3.476008617800614E-003
           1         281  3.056505834653186E-003 -3.460901355647402E-003
           2         274  3.025923688155734E-003 -3.541174038304345E-003
           2          28  3.004797975815808E-003 -3.510169458885997E-003
           3          91  3.064454419967003E-003  3.461945053610153E-003
           3          85  3.009879589890776E-003  3.474983151993092E-003
           2         319  3.043852796865303E-003  3.503541751907142E-003
           5         290  3.018230263780992E-003  3.543314766088331E-003
           1          44  3.088524650352339E-003  3.498739355394269E-003
           4          34  3.077408554258278E-003  3.542601274376324E-003
           4         311  3.093870708405216E-003  3.593202863268373E-003
           3         312  3.122727125956530E-003  3.543816777717228E-003
           1          20  3.042178845263032E-003  3.539677798955726E-003
           3          41  3.235162224624442E-003  3.707179568188737E-003
           3          29  3.193910655873712E-003  3.727911391594620E-003
           3          55  3.208351024078827E-003  3.749030494309368E-003
           5         302  3.198890996798339E-003  3.771047721377101E-003
           1          45  3.260595501135023E-003  3.747701594957334E-003
           1           2  3.228495759650814E-003  3.814253348848858E-003
           1         312  3.255633273235828E-003  3.813675568055938E-003
           2         302  3.286028854566967E-003  3.788223722578545E-003
           6         303  3.190558633360344E-003  3.793039165530818E-003
           1          11  3.687256125573579E-003 -4.736337546636709E-003
           4          22  3.544418250704178E-003 -4.450229830634155E-003
           4          68  3.534465056215299E-003 -4.375498214575336E-003
           1          21  3.514271611481919E-003 -4.375564660893941E-003
           1          54  3.550966797825140E-003 -4.354953631302427E-003
           2          42  3.482233311282793E-003 -4.349830653334496E-003
           1         320  3.492100541525327E-003 -4.325549381285220E-003
           3          93  3.496064392240168E-003 -4.229218274506219E-003
           5          25  3.492070039220654E-003 -4.373778709832791E-003
           2         318  3.141761157839991E-003 -3.577917286492022E-003
           1          42  3.129342311167126E-003 -3.628989792316105E-003
           3          89  3.099968636606390E-003 -3.591907130375283E-003
           4          61  3.063709885154528E-003 -3.588553008151086E-003
           1          56  3.110713917425931E-003 -3.540611931428358E-003
           1         310  3.057872758836289E-003 -3.549154617484180E-003
           3          26  3.048389046253880E-003 -3.520555584794264E-003
           4          28  3.092088713709778E-003 -3.514966347698587E-003
           1          59  3.068291589993305E-003 -3.567342709386590E-003
           1         174  1.305982308459033E-003 -8.304781357715263E-005
           2         174  1.276771375047246E-003 -8.723408936775827E-005
           3         174  1.253988544077736E-003 -9.069082378175498E-005
           2         293  1.241091308741000E-003 -3.156152878927337E-005
           1          63  1.303450331722618E-003 -4.237315116822533E-005
           2         175  1.271597131756981E-003 -4.675803721918137E-006
           1         175  1.301789330574560E-003 -1.440062294091250E-006
           4         175  1.228505084154250E-003 -1.415856903680938E-005
           3         175  1.248868194830311E-003 -9.322848797210745E-006
           2         272  2.942307102411944E-003  3.138415653746428E-003
           2         292  2.881565791737950E-003  3.173310646954068E-003
           2         295  2.905779135309468E-003  3.194031430616717E-003
           3          90  2.950131052998954E-003  3.202657260264850E-003
           1          70  2.983338415287141E-003  3.182769669413262E-003
           3          62  2.947969134297125E-003  3.276402787832638E-003
           3          46  2.985116916882327E-003  3.223897364560677E-003
           2         275  3.001670813625319E-003  3.205613057330183E-003
           2          58  2.961162865137159E-003  3.223024792338496E-003
           3          70  3.036115915598082E-003 -3.355476711342936E-003
           4          26  2.989934697008847E-003 -3.435420965014758E-003
           1          67  2.961953374727552E-003 -3.402661779838708E-003
           1          77  2.969565114760870E-003 -3.367912308259380E-003
           1          73  3.021609920505448E-003 -3.327039726509247E-003
           3         323  2.965676520193968E-003 -3.313826079003641E-003
           2          91  2.922636885657454E-003 -3.260771448646027E-003
           2          75  3.012442544134753E-003 -3.293195198416156E-003
           1         296  2.949967091448844E-003 -3.328250098280624E-003
           2         255  2.703613763557757E-003  2.832863561621973E-003
           3          87  2.592861089940085E-003  2.830227452171127E-003
           2          48  2.632919290742408E-003  2.876845890280883E-003
           2         287  2.647155525093774E-003  2.898645006569601E-003
           1          79  2.718003564373543E-003  2.851974768993853E-003
           4         309  2.704263388512566E-003  2.894608706397817E-003
           4         320  2.718647692462062E-003  2.901596788775542E-003
           4         315  2.758442531052555E-003  2.890917678808976E-003
           4         284  2.694848044192094E-003  2.877664774158436E-003
           1          94  2.790862247850220E-003 -2.909142080591765E-003
           3         280  2.781178609928143E-003 -2.990893027079099E-003
           3         217  2.722907750605022E-003 -2.950592010038091E-003
           4          25  2.717553336727516E-003 -2.922596753099648E-003
           1          85  2.752829833768691E-003 -2.871199368636038E-003
           3          78  2.655059685684488E-003 -2.880678787807175E-003
           3         300  2.668299555127632E-003 -2.867383093986494E-003
           2          97  2.711504158576255E-003 -2.831410762872562E-003
           1         267  2.661794673968599E-003 -2.938603929285176E-003
           1         269  2.912155609328209E-003  3.098387697963663E-003
           4         325  2.869038360863592E-003  3.084106090230887E-003
           4         304  2.843960509553497E-003  3.107117172035535E-003
           4          43  2.861094598335851E-003  3.125572030392116E-003
           1          93  2.918600021626334E-003  3.111297164846860E-003
           2         292  2.881565791737950E-003  3.173310646954068E-003
           2         283  2.907084998950771E-003  3.216716967647127E-003
           2         272  2.942307102411944E-003  3.138415653746428E-003
           1           6  2.881179123167457E-003  3.138769625754842E-003
           1         262  2.823143092440055E-003 -2.940523447167504E-003
           2         298  2.809585898082035E-003 -3.033445334140093E-003
           3         280  2.781178609928143E-003 -2.990893027079099E-003
           2          74  2.721291835847761E-003 -3.023579250262918E-003
           1          94  2.790862247850220E-003 -2.909142080591765E-003
           4          25  2.717553336727516E-003 -2.922596753099648E-003
           3         300  2.668299555127632E-003 -2.867383093986494E-003
           1          85  2.752829833768691E-003 -2.871199368636038E-003
           3         217  2.722907750605022E-003 -2.950592010038091E-003
           2          82  2.665232761906015E-003 -2.784098851791187E-003
           3         279  2.645493758306353E-003 -2.839695353689507E-003
           3         283  2.643412361577701E-003 -2.798584003809323E-003
           3         257  2.632195726178925E-003 -2.802510289350413E-003
           1          98  2.659516787272181E-003 -2.776392131144131E-003
           1         308  2.613471398842978E-003 -2.761618420290673E-003
           1           9  2.621889397726787E-003 -2.746545966410648E-003
           3          38  2.650015348765302E-003 -2.743808318877028E-003
           2         306  2.624100806966792E-003 -2.791796366431878E-003
           2         101  2.640513861128375E-003 -2.711224610924431E-003
           3          98  2.566527358119518E-003 -2.763812377668683E-003
           2         100  2.584238002089926E-003 -2.716776290093803E-003
           4          35  2.587189538282319E-003 -2.671369941684447E-003
           1         102  2.621510946759145E-003 -2.646057082154451E-003
           2         104  2.538481411187137E-003 -2.625802961417295E-003
           3         310  2.555290092016587E-003 -2.615812685330370E-003
           1         104  2.604940788183308E-003 -2.614004047574427E-003
           2         102  2.571397663807738E-003 -2.652082868434007E-003
           1         102  2.621510946759145E-003 -2.646057082154451E-003
           2         100  2.584238002089926E-003 -2.716776290093803E-003
           4          35  2.587189538282319E-003 -2.671369941684447E-003
           2         102  2.571397663807738E-003 -2.652082868434007E-003
           1         104  2.604940788183308E-003 -2.614004047574427E-003
           3         310  2.555290092016587E-003 -2.615812685330370E-003
           2         105  2.511676484926824E-003 -2.594645005181663E-003
           1         105  2.576200758525970E-003 -2.580957858195570E-003
           3         103  2.517202771378929E-003 -2.644205380655463E-003
           1         104  2.604940788183308E-003 -2.614004047574427E-003
           2         102  2.571397663807738E-003 -2.652082868434007E-003
           3         310  2.555290092016587E-003 -2.615812685330370E-003
           2         104  2.538481411187137E-003 -2.625802961417295E-003
           1         105  2.576200758525970E-003 -2.580957858195570E-003
           3         105  2.486616496213183E-003 -2.595246527040103E-003
           2         106  2.492211957522678E-003 -2.558336456198186E-003
           1         106  2.547611135326932E-003 -2.527426841722483E-003
           2         105  2.511676484926824E-003 -2.594645005181663E-003
           1         105  2.576200758525970E-003 -2.580957858195570E-003
           3         310  2.555290092016587E-003 -2.615812685330370E-003
           2         105  2.511676484926824E-003 -2.594645005181663E-003
           3         105  2.486616496213183E-003 -2.595246527040103E-003
           1         106  2.547611135326932E-003 -2.527426841722483E-003
           2         107  2.490730215664966E-003 -2.528916558504538E-003
           2         108  2.480396319767528E-003 -2.506555706366728E-003
           1         108  2.520786385115348E-003 -2.491510124306195E-003
           2         106  2.492211957522678E-003 -2.558336456198186E-003
           1         106  2.547611135326932E-003 -2.527426841722483E-003
           2         105  2.511676484926824E-003 -2.594645005181663E-003
           2         106  2.492211957522678E-003 -2.558336456198186E-003
           2         107  2.490730215664966E-003 -2.528916558504538E-003
           1         108  2.520786385115348E-003 -2.491510124306195E-003
           2         108  2.480396319767528E-003 -2.506555706366728E-003
           2         110  2.437458065379059E-003 -2.485138982499580E-003
           1         109  2.500217509742575E-003 -2.472158701944479E-003
           4         107  2.414518137194717E-003 -2.568399247804095E-003
           1         108  2.520786385115348E-003 -2.491510124306195E-003
           2         105  2.511676484926824E-003 -2.594645005181663E-003
           2         107  2.490730215664966E-003 -2.528916558504538E-003
           2         108  2.480396319767528E-003 -2.506555706366728E-003
           1         109  2.500217509742575E-003 -2.472158701944479E-003
           2         110  2.437458065379059E-003 -2.485138982499580E-003
           4         314  2.417069104596813E-003 -2.472021288712490E-003
           1         110  2.477244362252775E-003 -2.453862752914145E-003
           2         109  2.461530824744297E-003 -2.494157432430575E-003
           1         109  2.500217509742575E-003 -2.472158701944479E-003
           2         108  2.480396319767528E-003 -2.506555706366728E-003
           2         109  2.461530824744297E-003 -2.494157432430575E-003
           3         109  2.419752553550703E-003 -2.518561525447907E-003
           1         110  2.477244362252775E-003 -2.453862752914145E-003
           4         314  2.417069104596813E-003 -2.472021288712490E-003
           1         111  2.433548725357349E-003 -2.438529920733904E-003
           4         306  2.427207772830231E-003 -2.479428097512473E-003
           2         110  2.437458065379059E-003 -2.485138982499580E-003
           1         110  2.477244362252775E-003 -2.453862752914145E-003
           2         108  2.480396319767528E-003 -2.506555706366728E-003
           2         109  2.461530824744297E-003 -2.494157432430575E-003
           4         306  2.427207772830231E-003 -2.479428097512473E-003
           1         111  2.433548725357349E-003 -2.438529920733904E-003
           4          44  2.407282584777476E-003 -2.465502306486040E-003
           2         112  2.395690729108804E-003 -2.457914075033508E-003
           1         112  2.425104702881529E-003 -2.436914608583511E-003
           4         314  2.417069104596813E-003 -2.472021288712490E-003
           1         111  2.433548725357349E-003 -2.438529920733904E-003
           2         109  2.461530824744297E-003 -2.494157432430575E-003
           4         306  2.427207772830231E-003 -2.479428097512473E-003
           4         314  2.417069104596813E-003 -2.472021288712490E-003
           1         112  2.425104702881529E-003 -2.436914608583511E-003
           2         112  2.395690729108804E-003 -2.457914075033508E-003
           2         113  2.375124663248305E-003 -2.444887645715267E-003
           1         113  2.407563632542190E-003 -2.421909700476088E-003
           4          44  2.407282584777476E-003 -2.465502306486040E-003
           1         112  2.425104702881529E-003 -2.436914608583511E-003
           4         314  2.417069104596813E-003 -2.472021288712490E-003
           4          44  2.407282584777476E-003 -2.465502306486040E-003
           2         112  2.395690729108804E-003 -2.457914075033508E-003
           1         113  2.407563632542190E-003 -2.421909700476088E-003
           2         114  2.355405449837876E-003 -2.431483868919790E-003
           4         310  2.365018959324944E-003 -2.413592356301997E-003
           1         114  2.389329004797820E-003 -2.409578706780092E-003
           2         113  2.375124663248305E-003 -2.444887645715267E-003
           1         113  2.407563632542190E-003 -2.421909700476088E-003
           4          44  2.407282584777476E-003 -2.465502306486040E-003
           4          27  2.392555146534624E-003 -2.456875340188256E-003
           2         113  2.375124663248305E-003 -2.444887645715267E-003
           1         114  2.389329004797820E-003 -2.409578706780092E-003
           4         310  2.365018959324944E-003 -2.413592356301997E-003
           4          94  2.354361127663306E-003 -2.401353811866356E-003
           1         115  2.367645261125952E-003 -2.385911663092864E-003
           2         114  2.355405449837876E-003 -2.431483868919790E-003
           1         114  2.389329004797820E-003 -2.409578706780092E-003
           2         113  2.375124663248305E-003 -2.444887645715267E-003
           4         310  2.365018959324944E-003 -2.413592356301997E-003
           4          94  2.354361127663306E-003 -2.401353811866356E-003
           1         115  2.367645261125952E-003 -2.385911663092864E-003
           2         116  2.324450715162072E-003 -2.399807683776072E-003
           4         326  2.324987523005297E-003 -2.377758837662306E-003
           1         116  2.361250082039182E-003 -2.380169977654305E-003
           4          30  2.332657925717482E-003 -2.407718967159873E-003
           1         115  2.367645261125952E-003 -2.385911663092864E-003
           4         310  2.365018959324944E-003 -2.413592356301997E-003
           4          94  2.354361127663306E-003 -2.401353811866356E-003
           2         115  2.340208176763877E-003 -2.417168806800954E-003
           1         116  2.361250082039182E-003 -2.380169977654305E-003
           2         117  2.309051423193658E-003 -2.385385704782356E-003
           4         326  2.324987523005297E-003 -2.377758837662306E-003
           1         117  2.343838516876993E-003 -2.366206288990320E-003
           4          30  2.332657925717482E-003 -2.407718967159873E-003
           1         116  2.361250082039182E-003 -2.380169977654305E-003
           4          94  2.354361127663306E-003 -2.401353811866356E-003
           4          30  2.332657925717482E-003 -2.407718967159873E-003
           2         116  2.324450715162072E-003 -2.399807683776072E-003
           1         117  2.343838516876993E-003 -2.366206288990320E-003
           2         118  2.288710581812011E-003 -2.375359436195101E-003
           2         119  2.274074088121286E-003 -2.356179826496028E-003
           1         118  2.328545472325057E-003 -2.352242767021064E-003
           4         326  2.324987523005297E-003 -2.377758837662306E-003
           1         117  2.343838516876993E-003 -2.366206288990320E-003
           4          30  2.332657925717482E-003 -2.407718967159873E-003
           4         326  2.324987523005297E-003 -2.377758837662306E-003
           2         117  2.309051423193658E-003 -2.385385704782356E-003
           1         118  2.328545472325057E-003 -2.352242767021064E-003
           2         119  2.274074088121286E-003 -2.356179826496028E-003
           2         120  2.256140583386036E-003 -2.340247997751007E-003
           1         119  2.313634918248607E-003 -2.338932411616706E-003
           2         118  2.288710581812011E-003 -2.375359436195101E-003
           1         118  2.328545472325057E-003 -2.352242767021064E-003
           4         326  2.324987523005297E-003 -2.377758837662306E-003
           2         117  2.309051423193658E-003 -2.385385704782356E-003
           2         118  2.288710581812011E-003 -2.375359436195101E-003
           1         119  2.313634918248607E-003 -2.338932411616706E-003
           2         120  2.256140583386036E-003 -2.340247997751007E-003
           2         121  2.235400909982177E-003 -2.326375768910942E-003
           1         120  2.297482592058734E-003 -2.322140214497697E-003
           2         119  2.274074088121286E-003 -2.356179826496028E-003
           1         119  2.313634918248607E-003 -2.338932411616706E-003
           2         117  2.309051423193658E-003 -2.385385704782356E-003
           2         118  2.288710581812011E-003 -2.375359436195101E-003
           2         119  2.274074088121286E-003 -2.356179826496028E-003
           1         120  2.297482592058734E-003 -2.322140214497697E-003
           2         120  2.256140583386036E-003 -2.340247997751007E-003
           2         121  2.235400909982177E-003 -2.326375768910942E-003
           1         121  2.277001937705584E-003 -2.308372779716540E-003
           3         119  2.233717973883322E-003 -2.374576461681716E-003
           1         120  2.297482592058734E-003 -2.322140214497697E-003
           2         117  2.309051423193658E-003 -2.385385704782356E-003
           2         119  2.274074088121286E-003 -2.356179826496028E-003
           2         120  2.256140583386036E-003 -2.340247997751007E-003
           1         121  2.277001937705584E-003 -2.308372779716540E-003
           2         121  2.235400909982177E-003 -2.326375768910942E-003
           2         122  2.216979507092630E-003 -2.311551244334189E-003
           1         122  2.255764916611780E-003 -2.294719488541457E-003
           3         120  2.215313834950508E-003 -2.359080897446037E-003
           1         121  2.277001937705584E-003 -2.308372779716540E-003
           2         119  2.274074088121286E-003 -2.356179826496028E-003
           2         120  2.256140583386036E-003 -2.340247997751007E-003
           2         121  2.235400909982177E-003 -2.326375768910942E-003
           1         122  2.255764916611780E-003 -2.294719488541457E-003
           2         122  2.216979507092630E-003 -2.311551244334189E-003
           2         123  2.194513861547833E-003 -2.298036039210027E-003
           1         123  2.228897484289469E-003 -2.276436475199889E-003
           3         121  2.195461709134446E-003 -2.344566064840476E-003
           1         122  2.255764916611780E-003 -2.294719488541457E-003
           2         120  2.256140583386036E-003 -2.340247997751007E-003
           2         121  2.235400909982177E-003 -2.326375768910942E-003
           2         122  2.216979507092630E-003 -2.311551244334189E-003
           1         123  2.228897484289469E-003 -2.276436475199889E-003
           3         123  2.151263981363373E-003 -2.317528077648663E-003
           2         125  2.150464003172735E-003 -2.269798807878227E-003
           1         124  2.212957585952304E-003 -2.263717701558468E-003
           2         123  2.194513861547833E-003 -2.298036039210027E-003
           1         123  2.228897484289469E-003 -2.276436475199889E-003
           2         121  2.235400909982177E-003 -2.326375768910942E-003
           2         122  2.216979507092630E-003 -2.311551244334189E-003
           2         123  2.194513861547833E-003 -2.298036039210027E-003
           1         124  2.212957585952304E-003 -2.263717701558468E-003
           3         124  2.128452724639187E-003 -2.301870752056524E-003
           2         125  2.150464003172735E-003 -2.269798807878227E-003
           1         125  2.193566212065720E-003 -2.251275571301717E-003
           3         123  2.151263981363373E-003 -2.317528077648663E-003
           1         124  2.212957585952304E-003 -2.263717701558468E-003
           2         122  2.216979507092630E-003 -2.311551244334189E-003
           2         123  2.194513861547833E-003 -2.298036039210027E-003
           3         122  2.174677048925757E-003 -2.331609767422732E-003
           1         125  2.193566212065720E-003 -2.251275571301717E-003
           2         125  2.150464003172735E-003 -2.269798807878227E-003
           3         126  2.088451950272480E-003 -2.266094453925513E-003
           2         126  2.157518017437534E-003 -2.228742888217773E-003
           3         123  2.151263981363373E-003 -2.317528077648663E-003
           2         126  2.157518017437534E-003 -2.228742888217773E-003
           2         125  2.150464003172735E-003 -2.269798807878227E-003
           3         125  2.107851684261862E-003 -2.283411244772239E-003
           2         127  2.109259539472409E-003 -2.236547970436714E-003
           1         128  2.121470048886100E-003 -2.206210129896699E-003
           2         128  2.087358212058667E-003 -2.220273771909442E-003
           2         129  2.065502054362615E-003 -2.203166240370761E-003
           1         129  2.099675968192478E-003 -2.189820425042624E-003
           3         127  2.068348246903719E-003 -2.249491835667588E-003
           1         128  2.121470048886100E-003 -2.206210129896699E-003
           2         127  2.109259539472409E-003 -2.236547970436714E-003
           3         126  2.088451950272480E-003 -2.266094453925513E-003
           2         128  2.087358212058667E-003 -2.220273771909442E-003
           1         129  2.099675968192478E-003 -2.189820425042624E-003
           2         129  2.065502054362615E-003 -2.203166240370761E-003
           2         130  2.043816593185506E-003 -2.186132650944662E-003
           1         130  2.077508442041223E-003 -2.172423531644852E-003
           3         128  2.047237140370268E-003 -2.232474226669973E-003
           1         129  2.099675968192478E-003 -2.189820425042624E-003
           2         128  2.087358212058667E-003 -2.220273771909442E-003
           3         127  2.068348246903719E-003 -2.249491835667588E-003
           2         129  2.065502054362615E-003 -2.203166240370761E-003
           1         130  2.077508442041223E-003 -2.172423531644852E-003
           2         130  2.043816593185506E-003 -2.186132650944662E-003
           2         131  2.021462935232994E-003 -2.169403703155341E-003
           1         131  2.055099488324524E-003 -2.155479610402918E-003
           3         129  2.026018075784184E-003 -2.215332922750454E-003
           1         130  2.077508442041223E-003 -2.172423531644852E-003
           2         129  2.065502054362615E-003 -2.203166240370761E-003
           3         128  2.047237140370268E-003 -2.232474226669973E-003
           2         130  2.043816593185506E-003 -2.186132650944662E-003
           1         131  2.055099488324524E-003 -2.155479610402918E-003
           2         131  2.021462935232994E-003 -2.169403703155341E-003
           2         132  1.998680759873949E-003 -2.152644810434812E-003
           1         132  2.032517758680697E-003 -2.138500996445195E-003
           3         130  2.004397038671093E-003 -2.198316626005043E-003
           1         131  2.055099488324524E-003 -2.155479610402918E-003
           2         130  2.043816593185506E-003 -2.186132650944662E-003
           3         129  2.026018075784184E-003 -2.215332922750454E-003
           2         131  2.021462935232994E-003 -2.169403703155341E-003
           1         132  2.032517758680697E-003 -2.138500996445195E-003
           2         132  1.998680759873949E-003 -2.152644810434812E-003
           2         133  1.975511805127283E-003 -2.136080861080639E-003
           1         133  2.008577865546932E-003 -2.121644765064297E-003
           3         131  1.982180643225892E-003 -2.181319269302468E-003
           1         132  2.032517758680697E-003 -2.138500996445195E-003
           2         131  2.021462935232994E-003 -2.169403703155341E-003
           3         130  2.004397038671093E-003 -2.198316626005043E-003
           2         132  1.998680759873949E-003 -2.152644810434812E-003
           1         133  2.008577865546932E-003 -2.121644765064297E-003
           2         133  1.975511805127283E-003 -2.136080861080639E-003
           2         134  1.952391194660246E-003 -2.118931233959208E-003
           1         134  1.985593224712074E-003 -2.106159652797836E-003
           3         132  1.959256280019424E-003 -2.164609014217775E-003
           1         133  2.008577865546932E-003 -2.121644765064297E-003
           2         132  1.998680759873949E-003 -2.152644810434812E-003
           3         131  1.982180643225892E-003 -2.181319269302468E-003
           2         133  1.975511805127283E-003 -2.136080861080639E-003
           1         134  1.985593224712074E-003 -2.106159652797836E-003
           2         134  1.952391194660246E-003 -2.118931233959208E-003
           2         135  1.929599523064384E-003 -2.101576023276537E-003
           1         135  1.963259887423371E-003 -2.085790297514897E-003
           3         133  1.935895878222275E-003 -2.148011436053860E-003
           1         134  1.985593224712074E-003 -2.106159652797836E-003
           2         133  1.975511805127283E-003 -2.136080861080639E-003
           3         132  1.959256280019424E-003 -2.164609014217775E-003
           2         134  1.952391194660246E-003 -2.118931233959208E-003
           1         135  1.963259887423371E-003 -2.085790297514897E-003
           2         135  1.929599523064384E-003 -2.101576023276537E-003
           3         136  1.865866669607227E-003 -2.094888748710404E-003
           2         136  1.938287419711582E-003 -2.070236661652750E-003
           3         134  1.912685747197508E-003 -2.130602849879325E-003
           2         136  1.938287419711582E-003 -2.070236661652750E-003
           2         135  1.929599523064384E-003 -2.101576023276537E-003
           3         134  1.912685747197508E-003 -2.130602849879325E-003
           3         135  1.890168825847675E-003 -2.113315875801080E-003
           1         137  1.916826989695895E-003 -2.057886646818255E-003
           2         137  1.883090902937721E-003 -2.067207380038238E-003
           2         138  1.859769506990716E-003 -2.048131585261115E-003
           1         138  1.895770132555875E-003 -2.037386945348284E-003
           3         136  1.865866669607227E-003 -2.094888748710404E-003
           1         137  1.916826989695895E-003 -2.057886646818255E-003
           3         134  1.912685747197508E-003 -2.130602849879325E-003
           3         135  1.890168825847675E-003 -2.113315875801080E-003
           2         137  1.883090902937721E-003 -2.067207380038238E-003
           1         138  1.895770132555875E-003 -2.037386945348284E-003
           2         138  1.859769506990716E-003 -2.048131585261115E-003
           3         139  1.796302186913522E-003 -2.035953191770826E-003
           2         139  1.870651952954456E-003 -2.016565468211026E-003
           3         137  1.842127814729148E-003 -2.075763789164367E-003
           2         139  1.870651952954456E-003 -2.016565468211026E-003
           2         138  1.859769506990716E-003 -2.048131585261115E-003
           3         137  1.842127814729148E-003 -2.075763789164367E-003
           3         138  1.820503887427850E-003 -2.056459203831367E-003
           1         140  1.848110365412756E-003 -2.002676422156449E-003
           2         140  1.813867742721712E-003 -2.010011359888139E-003
           2         141  1.792112203470840E-003 -1.988012551478940E-003
           1         141  1.829158533891366E-003 -1.980587395847239E-003
           3         139  1.796302186913522E-003 -2.035953191770826E-003
           1         140  1.848110365412756E-003 -2.002676422156449E-003
           3         137  1.842127814729148E-003 -2.075763789164367E-003
           3         138  1.820503887427850E-003 -2.056459203831367E-003
           2         140  1.813867742721712E-003 -2.010011359888139E-003
           1         141  1.829158533891366E-003 -1.980587395847239E-003
           2         141  1.792112203470840E-003 -1.988012551478940E-003
           3         142  1.731443520936355E-003 -1.969516590907292E-003
           2         142  1.806203098027634E-003 -1.957870000816497E-003
           3         140  1.774283260549808E-003 -2.013571294696587E-003
           2         142  1.806203098027634E-003 -1.957870000816497E-003
           2         141  1.792112203470840E-003 -1.988012551478940E-003
           3         140  1.774283260549808E-003 -2.013571294696587E-003
           3         141  1.753968804871730E-003 -1.991850884161599E-003
           1         143  1.782704308253052E-003 -1.939640019490074E-003
           2         143  1.748378404228089E-003 -1.945249657457198E-003
           2         144  1.728433048086093E-003 -1.918595969312548E-003
           1         144  1.762306369261106E-003 -1.918487095358084E-003
           3         142  1.731443520936355E-003 -1.969516590907292E-003
           1         143  1.782704308253052E-003 -1.939640019490074E-003
           3         140  1.774283260549808E-003 -2.013571294696587E-003
           2         143  1.748378404228089E-003 -1.945249657457198E-003
           3         142  1.731443520936355E-003 -1.969516590907292E-003
           1         144  1.762306369261106E-003 -1.918487095358084E-003
           2         144  1.728433048086093E-003 -1.918595969312548E-003
